record_id,spent_on,organization,department,merchant,purpose,amount_krw,source_hash,source_location,repeats,expense_id,expense_amount_krw
2b3b369e15e84e3e-table3-R4,2026-04-29,ulsan-bukgu,안전총괄과,울산회시장,예비군지역대 관계자 간담회 개최에 따른 식사 제공,243900,2b3b369e15e84e3e3d1111bb83b5b4f8bc0c056a63d9a614ccaa45e2421cdc05,table3:R4,,,
2b3b369e15e84e3e-table3-R5,2026-05-18,ulsan-bukgu,안전총괄과,강원칡냉면,"하천,계곡 불법시설 점검 관련 간담회 개최에 따른 식사 제공",303000,2b3b369e15e84e3e3d1111bb83b5b4f8bc0c056a63d9a614ccaa45e2421cdc05,table3:R5,,,
2b3b369e15e84e3e-table3-R6,2026-06-22,ulsan-bukgu,안전총괄과,파리바게트,예비군지역대 관계자 간담회 개최에 따른 다과 제공,22900,2b3b369e15e84e3e3d1111bb83b5b4f8bc0c056a63d9a614ccaa45e2421cdc05,table3:R6,,,
86a170911f3821ff-table1-R2,2026-05-06,ulsan-bukgu,자원순환과,덕수궁,"재활용품 수집,운반 활성화 간담회 참석자 중식 제공",24300,86a170911f3821ffa4efdbda1b59f67269e65f434a3c89c9f54962fe1d231bc6,table1:R2,,,
86a170911f3821ff-table2-R2,2026-05-08,ulsan-bukgu,자원순환과,피현주시루앤 오븐,인사이동에 따른 격려품 구입,42000,86a170911f3821ffa4efdbda1b59f67269e65f434a3c89c9f54962fe1d231bc6,table2:R2,,,
86a170911f3821ff-table2-R3,2026-06-10,ulsan-bukgu,자원순환과,쿠팡,사무실 다과 등 구입,410570,86a170911f3821ffa4efdbda1b59f67269e65f434a3c89c9f54962fe1d231bc6,table2:R3,,,
5ed4ffd0c2aad81a-table1-R2,2026-04-17,ulsan-bukgu,건설과,이화루,풍수해종합정비사업 관련 업무협의 간담회 식사 제공,224000,5ed4ffd0c2aad81a9e93089035cf170d9de1fb2bc2eaeac108dd49771d27d455,table1:R2,,,
5ed4ffd0c2aad81a-table1-R3,2026-06-25,ulsan-bukgu,건설과,한씨막국수,보상업무 관계자 간담회 식사 제공,210000,5ed4ffd0c2aad81a9e93089035cf170d9de1fb2bc2eaeac108dd49771d27d455,table1:R3,,,
5ed4ffd0c2aad81a-table1-R4,2026-06-30,ulsan-bukgu,건설과,대한돈가,하천시설 정비공사 관련 업무협의 간담회 식사 제공,300000,5ed4ffd0c2aad81a9e93089035cf170d9de1fb2bc2eaeac108dd49771d27d455,table1:R4,,,
e5a06c714e198264-table1-R2,2026-03-05,ulsan-bukgu,공원녹지과,우리동네호두과자,연암정원 관련협의기관 방문에 따른 다과구입,42000,e5a06c714e19826430eaf753b1ad745b71cedad2fc9e72cde7e3de3c3cb39d2e,table1:R2,,,
