record_id,spent_on,organization,department,merchant,purpose,amount_krw,source_hash,source_location,repeats
69198bbf4eec2e00-sheet1-R3,2026-04-08,gwangju-buk,두암2동,등촌,현장업무(취약지청소) 추진 직원 격려 오찬비,130000,69198bbf4eec2e00f8e578d9c066a399783cf2895120c1263d9aef97a094a8fe,sheet1:R3,
69198bbf4eec2e00-sheet1-R4,2026-04-16,gwangju-buk,두암2동,두암골설렁탕,당면업무추진 직원 격려 오찬비,95000,69198bbf4eec2e00f8e578d9c066a399783cf2895120c1263d9aef97a094a8fe,sheet1:R4,
69198bbf4eec2e00-sheet1-R5,2026-04-27,gwangju-buk,두암2동,두암정,현안업무(고유가 피해 지원금 지급) 추진 직원 격려 오찬비,60000,69198bbf4eec2e00f8e578d9c066a399783cf2895120c1263d9aef97a094a8fe,sheet1:R5,
69198bbf4eec2e00-sheet1-R6,2026-04-30,gwangju-buk,두암2동,두암 베스킨라빈스,현안업무(고유가 피해 지원금 지급) 추진 직원 격려 다과비,78000,69198bbf4eec2e00f8e578d9c066a399783cf2895120c1263d9aef97a094a8fe,sheet1:R6,
69198bbf4eec2e00-sheet1-R7,2026-05-15,gwangju-buk,두암2동,가족사랑,현안업무추진 직원 격려 오찬비,94000,69198bbf4eec2e00f8e578d9c066a399783cf2895120c1263d9aef97a094a8fe,sheet1:R7,
69198bbf4eec2e00-sheet1-R8,2026-05-22,gwangju-buk,두암2동,자담치킨 두암점,현안업무추진 직원 격려 간식비,50000,69198bbf4eec2e00f8e578d9c066a399783cf2895120c1263d9aef97a094a8fe,sheet1:R8,
69198bbf4eec2e00-sheet1-R9,2026-05-22,gwangju-buk,두암2동,큰김밥,현안업무추진 직원 격려 오찬비,200000,69198bbf4eec2e00f8e578d9c066a399783cf2895120c1263d9aef97a094a8fe,sheet1:R9,
69198bbf4eec2e00-sheet1-R10,2026-05-29,gwangju-buk,두암2동,고흥회타운 / 면앙로 174,현안업무추진 직원 격려 오찬비 및 음료비,40500,69198bbf4eec2e00f8e578d9c066a399783cf2895120c1263d9aef97a094a8fe,sheet1:R10,
69198bbf4eec2e00-sheet1-R11,2026-06-04,gwangju-buk,두암2동,신락원 두암점,선거사무 관련 종사 직원 격려 오찬비,117000,69198bbf4eec2e00f8e578d9c066a399783cf2895120c1263d9aef97a094a8fe,sheet1:R11,
69198bbf4eec2e00-sheet1-R12,2026-06-05,gwangju-buk,두암2동,고흥회타운,민원창구직원 격려 오찬비,65000,69198bbf4eec2e00f8e578d9c066a399783cf2895120c1263d9aef97a094a8fe,sheet1:R12,
69198bbf4eec2e00-sheet1-R13,2026-06-01,gwangju-buk,두암2동,고흥회타운,선거서무 관련 종사 직원 격려 오찬비,186000,69198bbf4eec2e00f8e578d9c066a399783cf2895120c1263d9aef97a094a8fe,sheet1:R13,
69198bbf4eec2e00-sheet1-R14,2026-06-08,gwangju-buk,두암2동,원이네식당,현장업무(취약지청소) 추진 직원 격려 오찬비,30000,69198bbf4eec2e00f8e578d9c066a399783cf2895120c1263d9aef97a094a8fe,sheet1:R14,
69198bbf4eec2e00-sheet1-R15,2026-06-16,gwangju-buk,두암2동,카페마들렌 / 두암정,새마을부녀회 격려 오찬비 및 다과비 집행,252100,69198bbf4eec2e00f8e578d9c066a399783cf2895120c1263d9aef97a094a8fe,sheet1:R15,
69198bbf4eec2e00-sheet1-R16,2026-06-24,gwangju-buk,두암2동,문흥황칠본가,취약지청소 추진 직원 격려 오찬비,75000,69198bbf4eec2e00f8e578d9c066a399783cf2895120c1263d9aef97a094a8fe,sheet1:R16,
3eca0918277aa3a6-sheet1-R4,2026-05-22,gwangju-buk,공원녹지과,원더풀명품찹쌀꽈배기,공원녹지과 직원 봄철 산불방지 시책업무 추진 노고 격려,35500,3eca0918277aa3a640df44405ee2fb24696c6ee1dca2118022e054c39a9abb13,sheet1:R4,
3eca0918277aa3a6-sheet1-R5,2026-05-22,gwangju-buk,공원녹지과,메가커피 전대후문,공원녹지과 직원 봄철 산불방지 시책업무 추진 노고 격려,84000,3eca0918277aa3a640df44405ee2fb24696c6ee1dca2118022e054c39a9abb13,sheet1:R5,
b7e08083b5344ce9-sheet1-R4,2026-04-23,gwangju-buk,용봉동,청죽골,주민자치위원회 추첨운영위원회 회의 식비 지급,123200,b7e08083b5344ce98d17a070133833e726ae5ef3635520163d11231a3b61e71f,sheet1:R4,
b7e08083b5344ce9-sheet1-R5,2026-04-28,gwangju-buk,용봉동,황금회,동 자생단체 활성화 간담회 식비 지급,110000,b7e08083b5344ce98d17a070133833e726ae5ef3635520163d11231a3b61e71f,sheet1:R5,
b7e08083b5344ce9-sheet1-R6,2026-05-06,gwangju-buk,용봉동,보성막회,고유가 피해지원금 업무 추진 직원 격려 점심 식사비 지급,80100,b7e08083b5344ce98d17a070133833e726ae5ef3635520163d11231a3b61e71f,sheet1:R6,
b7e08083b5344ce9-sheet1-R7,2026-05-14,gwangju-buk,용봉동,공일백,기초연금 등 복지행정 업무추진 직원 격려 식사비 지급,64500,b7e08083b5344ce98d17a070133833e726ae5ef3635520163d11231a3b61e71f,sheet1:R7,
b7e08083b5344ce9-sheet1-R8,2026-05-16,gwangju-buk,용봉동,도미노피자,선거인명부 작성 업무추진 직원 격려 식사비 지급,107390,b7e08083b5344ce98d17a070133833e726ae5ef3635520163d11231a3b61e71f,sheet1:R8,
b7e08083b5344ce9-sheet1-R9,2026-05-20,gwangju-buk,용봉동,오계절포차,취약계층 밑반찬 만들기 사업 등 자원봉사 참여 회원 간담회 식비 지급,285000,b7e08083b5344ce98d17a070133833e726ae5ef3635520163d11231a3b61e71f,sheet1:R9,
b7e08083b5344ce9-sheet1-R10,2026-05-28,gwangju-buk,용봉동,동흥루,사전투표소 설비 업무추진 직원 격려 식사비 지급,150000,b7e08083b5344ce98d17a070133833e726ae5ef3635520163d11231a3b61e71f,sheet1:R10,
b7e08083b5344ce9-sheet1-R11,2026-06-10,gwangju-buk,용봉동,연화육전,동 자생단체 활성화를 위한 간담회 오찬비 지급,61800,b7e08083b5344ce98d17a070133833e726ae5ef3635520163d11231a3b61e71f,sheet1:R11,
b7e08083b5344ce9-sheet1-R12,2026-06-10,gwangju-buk,용봉동,제주도세기,제9회 지방선거 업무추진 직원 격려 식사비 지급,500000,b7e08083b5344ce98d17a070133833e726ae5ef3635520163d11231a3b61e71f,sheet1:R12,
b7e08083b5344ce9-sheet1-R13,2026-06-17,gwangju-buk,용봉동,대성콩물,복지행정 업무추진 직원 격려 식사비 지급,40000,b7e08083b5344ce98d17a070133833e726ae5ef3635520163d11231a3b61e71f,sheet1:R13,
b7e08083b5344ce9-sheet1-R14,2026-06-19,gwangju-buk,용봉동,이영미궁중삼계탕,맞춤형 복지업무 추진 직원 격려 식사비 지급,78000,b7e08083b5344ce98d17a070133833e726ae5ef3635520163d11231a3b61e71f,sheet1:R14,
b7e08083b5344ce9-sheet1-R15,2026-06-25,gwangju-buk,용봉동,맛3,민원업무 추진 직원 격려 식사비 지급,52300,b7e08083b5344ce98d17a070133833e726ae5ef3635520163d11231a3b61e71f,sheet1:R15,
b7e08083b5344ce9-sheet1-R16,2026-06-26,gwangju-buk,용봉동,상무초밥,자원봉사 활성화 업무 추진 직원 격려 식사비 지급,53800,b7e08083b5344ce98d17a070133833e726ae5ef3635520163d11231a3b61e71f,sheet1:R16,
b7e08083b5344ce9-sheet1-R17,2026-06-30,gwangju-buk,용봉동,청죽골,하반기 자생단체 활성화 사업 추진을 위한 간담회 식비 지급,177000,b7e08083b5344ce98d17a070133833e726ae5ef3635520163d11231a3b61e71f,sheet1:R17,
06363ba749568bf2-sheet1-R4,2026-04-06,gwangju-buk,운암1동,등뼈감자탕,지역사회보장협의체 위원 노고 격려를 위한 만찬비 집행,200000,06363ba749568bf2c19aa80d249a923b1794267f568cb73169c29c077f4b6bdf,sheet1:R4,
06363ba749568bf2-sheet1-R5,2026-04-10,gwangju-buk,운암1동,남도미,주민자치회 임원진 간담회 만찬비 집행,275000,06363ba749568bf2c19aa80d249a923b1794267f568cb73169c29c077f4b6bdf,sheet1:R5,
06363ba749568bf2-sheet1-R6,2026-04-20,gwangju-buk,운암1동,커피루덴스,선거업무 추진 직원 격려 오찬비 집행,62000,06363ba749568bf2c19aa80d249a923b1794267f568cb73169c29c077f4b6bdf,sheet1:R6,
06363ba749568bf2-sheet1-R7,2026-04-22,gwangju-buk,운암1동,"88바다장어, 벌크커피",복지행정 업무 추진 직원 격려 오찬비 집행,89000,06363ba749568bf2c19aa80d249a923b1794267f568cb73169c29c077f4b6bdf,sheet1:R7,
06363ba749568bf2-sheet1-R8,2026-04-24,gwangju-buk,운암1동,태풍참치,돌봄이웃 후원자 발굴을 위한 간담회비 집행,190000,06363ba749568bf2c19aa80d249a923b1794267f568cb73169c29c077f4b6bdf,sheet1:R8,
06363ba749568bf2-sheet1-R9,2026-04-28,gwangju-buk,운암1동,운암축산식육식당,바르게살기운동협의회 활성화 방안 논의 간담회비 집행,200000,06363ba749568bf2c19aa80d249a923b1794267f568cb73169c29c077f4b6bdf,sheet1:R9,
06363ba749568bf2-sheet1-R10,2026-05-12,gwangju-buk,운암1동,배고프네,주민참여예산 제안사업 발굴을 위한 간담회비 집행,160000,06363ba749568bf2c19aa80d249a923b1794267f568cb73169c29c077f4b6bdf,sheet1:R10,
06363ba749568bf2-sheet1-R11,2026-05-15,gwangju-buk,운암1동,이화원,동청사 보수 직원 노고 격려 오찬비 집행,72000,06363ba749568bf2c19aa80d249a923b1794267f568cb73169c29c077f4b6bdf,sheet1:R11,
06363ba749568bf2-sheet1-R12,2026-05-19,gwangju-buk,운암1동,막회이야기,고유가 피해지원금 업무 추진 직원 격려 만찬비 집행,119000,06363ba749568bf2c19aa80d249a923b1794267f568cb73169c29c077f4b6bdf,sheet1:R12,
06363ba749568bf2-sheet1-R13,2026-05-29,gwangju-buk,운암1동,도넛캠프,제9회 전국동시지방선거 사전투표사무원 등 관계자 간식비 집행,168000,06363ba749568bf2c19aa80d249a923b1794267f568cb73169c29c077f4b6bdf,sheet1:R13,
06363ba749568bf2-sheet1-R14,2026-05-29,gwangju-buk,운암1동,초가족발,청년월세 지원사업 등 현안업무 추진 직원 격려 만찬비 집행,106000,06363ba749568bf2c19aa80d249a923b1794267f568cb73169c29c077f4b6bdf,sheet1:R14,
06363ba749568bf2-sheet1-R15,2026-06-08,gwangju-buk,운암1동,담원풍천장어,자원봉사캠프지기 활동 노고 격려 오찬비 집행,220000,06363ba749568bf2c19aa80d249a923b1794267f568cb73169c29c077f4b6bdf,sheet1:R15,
06363ba749568bf2-sheet1-R16,2026-06-16,gwangju-buk,운암1동,이화한우,아름다운 마을만들기 사업장 정비 직원 노고 격려 오찬비 집행,117000,06363ba749568bf2c19aa80d249a923b1794267f568cb73169c29c077f4b6bdf,sheet1:R16,
06363ba749568bf2-sheet1-R17,2026-06-30,gwangju-buk,운암1동,"88바다장어, 봄봄",자활근로사업 참여자 등 관계자 격려 오찬비 집행,157700,06363ba749568bf2c19aa80d249a923b1794267f568cb73169c29c077f4b6bdf,sheet1:R17,
b860c2c77dbaa7fe-sheet1-R4,2026-04-08,gwangju-buk,행정지원과,광주광역시 북구 구내,구내식당 운영위원회 관련 추진 관계자 오찬 간담,67500,b860c2c77dbaa7feac125983f6c74f55c6bee1b53802c9f6bb65f360b3096de6,sheet1:R4,
b860c2c77dbaa7fe-sheet1-R5,2026-04-13,gwangju-buk,행정지원과,금돼지용봉점,공무직 국외연수 추진 관련 관계자 만찬 간담,131500,b860c2c77dbaa7feac125983f6c74f55c6bee1b53802c9f6bb65f360b3096de6,sheet1:R5,
b860c2c77dbaa7fe-sheet1-R6,2026-05-07,gwangju-buk,행정지원과,보배반점 중흥점,출·퇴근 혼잡완화 등을 위한 유연근무 활성화 추진 관계자 오찬 간담,21000,b860c2c77dbaa7feac125983f6c74f55c6bee1b53802c9f6bb65f360b3096de6,sheet1:R6,
b860c2c77dbaa7fe-sheet1-R7,2026-05-11,gwangju-buk,행정지원과,보배반점 중흥점,직원 주차편의를 위한 공영주차장 운영 관계자 등 오찬 간담,34000,b860c2c77dbaa7feac125983f6c74f55c6bee1b53802c9f6bb65f360b3096de6,sheet1:R7,
b860c2c77dbaa7fe-sheet1-R8,2026-05-19,gwangju-buk,행정지원과,백련옥,하반기 정년퇴직예정자 퇴직준비교육 추진 관계자 오찬 간담,82000,b860c2c77dbaa7feac125983f6c74f55c6bee1b53802c9f6bb65f360b3096de6,sheet1:R8,
b860c2c77dbaa7fe-sheet1-R9,2026-06-02,gwangju-buk,행정지원과,주식회사 오렌지플랫,공공연대 노동조합 임금교섭 추진 관계자 만찬 간담,91800,b860c2c77dbaa7feac125983f6c74f55c6bee1b53802c9f6bb65f360b3096de6,sheet1:R9,
b860c2c77dbaa7fe-sheet1-R10,2026-06-16,gwangju-buk,행정지원과,(사)어울림복지재단,직원 독서교육 북꾸러미 운영 관련 관계자 차담회,20700,b860c2c77dbaa7feac125983f6c74f55c6bee1b53802c9f6bb65f360b3096de6,sheet1:R10,
b860c2c77dbaa7fe-sheet1-R15,2026-06-11,gwangju-buk,행정지원과,광주광역시 북구 구내,북구 구민상 수상후보자 공모 추진 관계자 오찬 간담,40500,b860c2c77dbaa7feac125983f6c74f55c6bee1b53802c9f6bb65f360b3096de6,sheet1:R15,
b860c2c77dbaa7fe-sheet1-R16,2026-06-23,gwangju-buk,행정지원과,부산갈매기광주수완점,구청장 바로문자 365 추진 관련 관계자 만찬 간담,91700,b860c2c77dbaa7feac125983f6c74f55c6bee1b53802c9f6bb65f360b3096de6,sheet1:R16,
a9b9a8b370bdbd27-sheet1-R4,2026-04-09,gwangju-buk,행정지원과,쉐프의초밥,개인정보보호 캠페인 추진 직원 격려 만찬 간담,155000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R4,
a9b9a8b370bdbd27-sheet1-R5,2026-04-15,gwangju-buk,행정지원과,앤셜리,동 생활불편신고센터 업무 추진 직원 격려 간식 구입,29400,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R5,
a9b9a8b370bdbd27-sheet1-R6,2026-04-16,gwangju-buk,행정지원과,디저트39(전남대점),가정의 달 맞이 고향사랑기부제 이벤트 추진 직원 격려 간식 구입,37700,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R6,
a9b9a8b370bdbd27-sheet1-R7,2026-04-22,gwangju-buk,행정지원과,보양견미,여권발급 업무 추진 직원 격려 오찬,51000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R7,
a9b9a8b370bdbd27-sheet1-R8,2026-04-23,gwangju-buk,행정지원과,빛고을명가,주민자치회 및 주민자치센터 지도점검 추진 직원 격려 오찬,75000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R8,
a9b9a8b370bdbd27-sheet1-R9,2026-04-27,gwangju-buk,행정지원과,백련옥,기록물 평가심의 추진 직원 격려 오찬,60000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R9,
a9b9a8b370bdbd27-sheet1-R10,2026-05-11,gwangju-buk,행정지원과,스테이,지방선거업무 추진 담당자 격려 오찬,100000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R10,
a9b9a8b370bdbd27-sheet1-R11,2026-05-12,gwangju-buk,행정지원과,샤브향(용봉점),시도 행정통합 관련 공인 대장 정비 추진 직원 격려 오찬,119200,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R11,
a9b9a8b370bdbd27-sheet1-R12,2026-05-20,gwangju-buk,행정지원과,예향정전대점,전국동시지방선거 투표율 제고 홍보 추진 직원 격려 오찬,80500,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R12,
a9b9a8b370bdbd27-sheet1-R13,2026-05-28,gwangju-buk,행정지원과,스위티움 주식회사,전국동시지방선거 지원상황실 근무자 간식 구입,50800,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R13,
a9b9a8b370bdbd27-sheet1-R14,2026-05-29,gwangju-buk,행정지원과,디저트39(전남대점),전국동시지방선거 대비 공직기강 확립 복무점검 추진 직원 격려 간식 구입,22900,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R14,
a9b9a8b370bdbd27-sheet1-R15,2026-06-02,gwangju-buk,행정지원과,쉐프의초밥,지방동시선거 업무 추진 직원 격려 만찬,349000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R15,
a9b9a8b370bdbd27-sheet1-R16,2026-06-03,gwangju-buk,행정지원과,모먼트오월,전국동시지방선거 지원상황실 근무자 간식 구입,71900,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R16,
a9b9a8b370bdbd27-sheet1-R17,2026-06-24,gwangju-buk,행정지원과,유명,통합특별시 행정통합 관련 정보시스템 정비 및 교육 추진 직원 격려 만찬,141000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R17,
a9b9a8b370bdbd27-sheet1-R18,2026-06-26,gwangju-buk,행정지원과,바다로,북구청 어린이집 지도점검 추진 직원 격려 오찬,80000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet1:R18,
a9b9a8b370bdbd27-sheet2-R4,2026-04-13,gwangju-buk,행정지원과,스테이,전 직원 부서별 단합행사 추진 관련 관계자 오찬 간담,54000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet2:R4,
a9b9a8b370bdbd27-sheet2-R5,2026-05-08,gwangju-buk,행정지원과,봉선명가,전 직원 생성형 AI 활용 역량 업그레이드 교육 추진 관계자 만찬 간담,285000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet2:R5,
a9b9a8b370bdbd27-sheet2-R10,2026-04-09,gwangju-buk,행정지원과,마빈,운암3동 현장민원실 운영 관련 관계자 차담,27000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet2:R10,
a9b9a8b370bdbd27-sheet2-R11,2026-04-13,gwangju-buk,행정지원과,빵빵식육식당,아름다운 마을만들기사업장 점검 및 관리 추진관계자 등 만찬 간담,154000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet2:R11,
a9b9a8b370bdbd27-sheet2-R12,2026-04-24,gwangju-buk,행정지원과,예향정전대점,시니어 디지털 교육 추진 관련 관계자 오찬 간담,69000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet2:R12,
a9b9a8b370bdbd27-sheet2-R13,2026-05-08,gwangju-buk,행정지원과,쉐프의초밥,주민 대상 공공데이터 교육 추진 관계자 오찬 간담,125000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet2:R13,
a9b9a8b370bdbd27-sheet2-R14,2026-05-13,gwangju-buk,행정지원과,강진식당,사랑의 밥차 추진 관계자 만찬 간담,120000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet2:R14,
a9b9a8b370bdbd27-sheet2-R15,2026-05-22,gwangju-buk,행정지원과,다도바다,북구 주민자치 미래설계 TF 추진 관계자 오찬 간담,100000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet2:R15,
a9b9a8b370bdbd27-sheet2-R16,2026-06-12,gwangju-buk,행정지원과,석암돌솥밥,상반기 친절 우수공무원 표창 관계자 오찬 간담,78000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet2:R16,
a9b9a8b370bdbd27-sheet2-R17,2026-06-15,gwangju-buk,행정지원과,보양견미,안전한 민원실 근무환경 조성 추진 관계자 만찬 간담,102000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet2:R17,
a9b9a8b370bdbd27-sheet2-R22,2026-04-01,gwangju-buk,행정지원과,자매,주민자치회 사무국 역량강화 교육 추진 관계자 만찬 간담회,90000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet2:R22,
a9b9a8b370bdbd27-sheet2-R23,2026-06-04,gwangju-buk,행정지원과,예향정전대점,광주전남 상생프로젝트 농촌일손 돕기 추진 관계자 오찬 간담,85000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet2:R23,
a9b9a8b370bdbd27-sheet2-R24,2026-06-19,gwangju-buk,행정지원과,풍호양꼬치,2분기 통합방위협의회 회의 참석자 만찬 간담,79000,a9b9a8b370bdbd2784380d78ffcd423e8ea80eed669e85beb5bdbc0884b2c0f7,sheet2:R24,
da80941cdbf1424e-sheet1-R4,2026-04-02,gwangju-buk,행정지원과,두암골세꼬시,문 앞까지 온(溫) 건강돌봄 서비스 추진 직원 격려 만찬,320000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R4,
da80941cdbf1424e-sheet1-R5,2026-04-06,gwangju-buk,행정지원과,호박넝쿨민속주점,하천.계곡 구역 내 불법 점용시설 정비 대책 추진 직원 격려 만찬,380000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R5,
da80941cdbf1424e-sheet1-R6,2026-04-07,gwangju-buk,행정지원과,로맨스플라워,부구청장실 및 국장실 등 환경정비를 위한 화분 등 구입,350000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R6,
da80941cdbf1424e-sheet1-R7,2026-04-08,gwangju-buk,행정지원과,명태어장(광주임동점),[소통한스푼] 선정팀 오찬 간담(임동 복지행정팀),100000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R7,
da80941cdbf1424e-sheet1-R8,2026-04-09,gwangju-buk,행정지원과,이자카야 시로,소상공인 카드수수료 지원사업 추진 직원 격려 만찬,121000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R8,
da80941cdbf1424e-sheet1-R9,2026-04-16,gwangju-buk,행정지원과,스테이,부속실 업무 추진 직원 노고 격려 오찬,136000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R9,
da80941cdbf1424e-sheet1-R10,2026-04-20,gwangju-buk,행정지원과,만선,찾아가는 이동신문고 추진 관련 고충처리위원회 등 격려 오찬 및 차담,176000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R10,
da80941cdbf1424e-sheet1-R11,2026-04-20,gwangju-buk,행정지원과,커피스미스광주전남대,찾아가는 이동신문고 추진 관련 고충처리위원회 등 격려 오찬 및 차담,44400,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R11,
da80941cdbf1424e-sheet1-R12,2026-04-22,gwangju-buk,행정지원과,제주도세기마을,고유가 피해지원금 부서별 동 인력 지원 추진 직원 격려 만찬,312000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R12,
da80941cdbf1424e-sheet1-R13,2026-04-23,gwangju-buk,행정지원과,개인(성명 비공개),2026. 4월중 소속직원 등 애경사 축.조의금 지급,350000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R13,
da80941cdbf1424e-sheet1-R14,2026-04-24,gwangju-buk,행정지원과,마천루,산동교 친수지구 정비 및 놀이시설 운영 추진 직원 격려 오찬,250000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R14,
da80941cdbf1424e-sheet1-R15,2026-04-27,gwangju-buk,행정지원과,해수니보쌈,고향사랑 기부제 활성화 추진 직원 격려 오찬,202000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R15,
da80941cdbf1424e-sheet1-R16,2026-04-27,gwangju-buk,행정지원과,장흥한우(첨단점),지역일자리 목표 공시 추진 직원 격려 만찬,179000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R16,
da80941cdbf1424e-sheet1-R17,2026-04-28,gwangju-buk,행정지원과,담양숯불갈비,[소통한스푼] 선정팀 만찬 간담(안전총괄과 광고물관리팀),100000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R17,
da80941cdbf1424e-sheet1-R18,2026-04-28,gwangju-buk,행정지원과,현대오리탕,세외수입 징수대책 보고회 추진 직원 격려 만찬,340000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R18,
da80941cdbf1424e-sheet1-R19,2026-04-29,gwangju-buk,행정지원과,곱돌마루,운암시장 시설현대화사업 추진 직원 격려 만찬,181000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R19,
da80941cdbf1424e-sheet1-R20,2026-04-30,gwangju-buk,행정지원과,뼈대있는집,여름꽃 배부 및 식재 업무 추진 직원 격려 오찬 및 차담,66000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R20,
da80941cdbf1424e-sheet1-R21,2026-04-30,gwangju-buk,행정지원과,다이브인,여름꽃 배부 및 식재 업무 추진 직원 격려 오찬 및 차담,25000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R21,
da80941cdbf1424e-sheet1-R22,2026-05-04,gwangju-buk,행정지원과,우리동네회포차,2025회계년도 결산검사 추진 직원 노고 격려 만찬,100000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R22,
da80941cdbf1424e-sheet1-R23,2026-05-06,gwangju-buk,행정지원과,개인(성명 비공개),2026. 5월중 소속직원 등 애경사 축.조의금 지급,200000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R23,
da80941cdbf1424e-sheet1-R24,2026-05-07,gwangju-buk,행정지원과,유명,어린이집 지도점검 및 집중안전점검 추진 직원 격려 만찬,150000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R24,
da80941cdbf1424e-sheet1-R25,2026-05-12,gwangju-buk,행정지원과,다현,기록물평가심의회 의결에 따른 비전자문서 처리 추진 직원 격려 오찬,111000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R25,
da80941cdbf1424e-sheet1-R26,2026-05-15,gwangju-buk,행정지원과,개인(성명 비공개),2026. 5월중 소속직원 등 애경사 축.조의금 지급,250000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R26,
da80941cdbf1424e-sheet1-R27,2026-05-15,gwangju-buk,행정지원과,소촌옥,6급 핵심리더 교육대상자 격려 오찬,233000,da80941cdbf1424e6356ce45c411796923fc4e4f9fa449eae180e7b0457b75c5,sheet1:R27,
