record_id,spent_on,organization,department,merchant,purpose,amount_krw,source_hash,source_location,repeats,expense_id,expense_amount_krw
f07eb6ec043e1321-table1-R3,2026-05-01,ulsan-ulju,,향산가든 등,표절사 향제 봉행 행사 추진 직원 격려 오찬 간담회 및 차담회 개최 경비 지급,110800,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R3,,,
f07eb6ec043e1321-table1-R4,2026-05-01,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[기획예산실 ],50000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R4,,,
f07eb6ec043e1321-table1-R5,2026-05-03,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[안전총괄과 ],50000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R5,,,
f07eb6ec043e1321-table1-R6,2026-05-04,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[회계과 ],50000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R6,,,
f07eb6ec043e1321-table1-R7,2026-05-04,ulsan-ulju,,명성한우삼겹살,교통 인프라 확충 관련 논의를 위한 관계자 만찬 간담회 개최 경비 지급,480000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R7,,,
f07eb6ec043e1321-table1-R8,2026-05-06,ulsan-ulju,,호훈테이블,국가예방접종 사업관련 논의를 위한 오찬 간담회 개최 경비 지급,197000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R8,,,
f07eb6ec043e1321-table1-R9,2026-05-07,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[총무과 ],50000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R9,,,
f07eb6ec043e1321-table1-R10,2026-05-08,ulsan-ulju,,옛날돌집민물장어,재산세 관련 논의를 위한 관계 직원 오찬 간담회 개최 경비 지급,200000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R10,,,
f07eb6ec043e1321-table1-R11,2026-05-11,ulsan-ulju,,에이오피,야구장 조성사업 관련 논의를 위한 관계 직원 격려 오찬 간담회 개최 경비 지급,480000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R11,,,
f07eb6ec043e1321-table1-R12,2026-05-11,ulsan-ulju,,아지네,도시숲 재생사업 논의를 위한 관계자 만찬 간담회 개최 경비 지급,385000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R12,,,
