record_id,spent_on,organization,department,merchant,purpose,amount_krw,source_hash,source_location,repeats
86282a1331930b30-sheet1-R2,2026-01-02,gwangju-seo,주민자치과,서구청구내식당,신년맞이 직원 격려 오찬,1220000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R2,
86282a1331930b30-sheet1-R3,2026-01-05,gwangju-seo,주민자치과,신청담한우,시무식 준비 등 직원 노고 격려 간담회,215000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R3,
86282a1331930b30-sheet1-R4,2026-01-08,gwangju-seo,주민자치과,동진계절음식점,2026년 주요업무게획 보고회 추진 직원 노고 격려 간담회,230000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R4,
86282a1331930b30-sheet1-R5,2026-01-14,gwangju-seo,주민자치과,한국의밥상,영·호남 간 상생협력 및 정책연대를 위한 관계자 오찬 간담회,480000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R5,
86282a1331930b30-sheet1-R6,2026-01-15,gwangju-seo,주민자치과,주식회사 창억,교류 증진을 위한 중국총영사관 방문에 따른 선물 구입,71000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R6,
86282a1331930b30-sheet1-R7,2026-01-16,gwangju-seo,주민자치과,동진계절음식점 카페히어로즈,서구의회 임시회 준비 등 직원 노고 격려 간담회,423000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R7,
86282a1331930b30-sheet1-R8,2026-01-22,gwangju-seo,주민자치과,신청담한우 오인절미브런치카페,통합건강센터 운영 등 직원 노고 격려 오찬 간담회,260900,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R8,
86282a1331930b30-sheet1-R9,2026-01-23,gwangju-seo,주민자치과,이헌한우두번째이야기,문화예술업무 전반 추진 직원 노고 격려 오찬 간담회,436000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R9,
86282a1331930b30-sheet1-R10,2026-01-23,gwangju-seo,주민자치과,신청담한우,어린이 공원 조성 등 직원 노고 격려 간담회,428000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R10,
86282a1331930b30-sheet1-R11,2026-01-27,gwangju-seo,주민자치과,ACC회참치,바로문자하랑께 민원처리 등 직원 노고 격려 오찬간담회,338500,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R11,
86282a1331930b30-sheet1-R12,2026-02-03,gwangju-seo,주민자치과,개인(성명 비공개),소속직원 애경사에 따른 축조의금 지급,300000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R12,
86282a1331930b30-sheet1-R13,2026-02-04,gwangju-seo,주민자치과,가매,주민자치 업무 추진 직원 노고 격려 오찬간담회,253000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R13,
86282a1331930b30-sheet1-R14,2026-02-12,gwangju-seo,주민자치과,풍암동두번째집 페르베하우스,행정지원과 직원 우호교류 준비 등 노고 격려 간담회,345700,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R14,
86282a1331930b30-sheet1-R15,2026-02-13,gwangju-seo,주민자치과,신청담한우 오인절미브런치,신중년일자리센터 조성 등 업무 추진 직원노고 격려 간담회,230500,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R15,
86282a1331930b30-sheet1-R16,2026-02-13,gwangju-seo,주민자치과,동진계절음식점,2026년 구정방향 논의를 위한 간부공무원 등 만찬 간담회,712000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R16,
86282a1331930b30-sheet1-R17,2026-02-17,gwangju-seo,주민자치과,민족감자탕,설 연휴 종합상황실 운영에 따른 직원노고 격려 오찬,270000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R17,
86282a1331930b30-sheet1-R18,2026-02-19,gwangju-seo,주민자치과,상무끝집,펀온워크 활동 격려 간담회 만찬,760000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R18,
86282a1331930b30-sheet1-R19,2026-02-20,gwangju-seo,주민자치과,다미정,구정 주요현안 논의를 위한 직원 간담회,485000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R19,
86282a1331930b30-sheet1-R20,2026-02-23,gwangju-seo,주민자치과,이헌한우두번째이야기,회계정보과 직원 노고 격려 오찬 간담회,422000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R20,
86282a1331930b30-sheet1-R21,2026-02-27,gwangju-seo,주민자치과,동진계절음식점,바로소통팀 등 민원응대 직원 업무 노고 격려 간담회,295000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R21,
86282a1331930b30-sheet1-R22,2026-03-03,gwangju-seo,주민자치과,오블로,홍보영상 제작 등 구정홍보 추진 직원 노고 격려 오찬간담회,435600,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R22,
86282a1331930b30-sheet1-R23,2026-03-04,gwangju-seo,주민자치과,동진계절음식점 카페 히어로즈,시도통합공청회 등 현안업무 추진 직원 노고 격려 간담회,371500,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R23,
86282a1331930b30-sheet1-R24,2026-03-05,gwangju-seo,주민자치과,동진계절음식점,동 현안사업 추진에 따른 동장 등 직원 노고 격려 간담회,840000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R24,
86282a1331930b30-sheet1-R25,2026-03-06,gwangju-seo,주민자치과,풍암동두번째집 페르베하우스,노인일자리 업무 추진 등 직원 노고 격려 오찬간담회,338000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R25,
86282a1331930b30-sheet1-R26,2026-03-07,gwangju-seo,주민자치과,개인(성명 비공개),소속직원 애경사에 따른 축조의금 지급,300000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R26,
86282a1331930b30-sheet1-R27,2026-03-09,gwangju-seo,주민자치과,홍아네 카페올가,보건·의료사업 등 현안업무 추진 직원 노고 격려 오찬 간담회,381600,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R27,
86282a1331930b30-sheet1-R28,2026-03-10,gwangju-seo,주민자치과,남도소반,자연·사회 재난대응 등 도시국 업무 추진 직원 노고 격려 오찬간담회,227000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R28,
86282a1331930b30-sheet1-R29,2026-03-11,gwangju-seo,주민자치과,풍암동두번째집,통합돌봄 등 현안업무 추진 직원 노고 격려 오찬 간담회,264000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R29,
86282a1331930b30-sheet1-R30,2026-03-17,gwangju-seo,주민자치과,(주)해동활어,당면 현안업무 추진 노고 격려 간부공무원 오찬간담회,422000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R30,
86282a1331930b30-sheet1-R31,2026-03-18,gwangju-seo,주민자치과,연화 카페올가,복지현안 업무 추진 노고 격려 직원 오찬 간담회,486700,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R31,
86282a1331930b30-sheet1-R32,2026-03-20,gwangju-seo,주민자치과,오블로,비서실 등 민원응대 직원 노고 격려 오찬간담회,263500,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R32,
86282a1331930b30-sheet1-R33,2026-03-27,gwangju-seo,주민자치과,동진계절음식점 카페 히어로즈,"바로소통, 비서실 등 민원응대 직원 노고 격려 간담회",345500,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R33,
86282a1331930b30-sheet1-R34,2026-03-31,gwangju-seo,주민자치과,다채 대방점 할리스대방역점,한국지방자치경영대상 시상식 참석 직원 격려 간담회,136900,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R34,
86282a1331930b30-sheet1-R35,2026-03-31,gwangju-seo,주민자치과,상무끝집,기획실 현안업무 추진 직원 격려 간담회,468000,86282a1331930b3043eabf76827d86b8c93b393982b44cf7b0d389061a109920,sheet1:R35,
75be0be73078e47d-sheet1-R2,2026-04-02,gwangju-seo,주민자치과,개인(성명 비공개),소속직원 애경사에 따른 축조의금 지급,200000,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R2,
75be0be73078e47d-sheet1-R3,2026-04-09,gwangju-seo,주민자치과,덕림산방,힐링음악회 준비 등 직원 노고 격려 오찬간담회,173500,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R3,
75be0be73078e47d-sheet1-R4,2026-04-13,gwangju-seo,주민자치과,동진계절음식점 카페 히어로즈,공공기관 2부제 업무 추진 직원 노고 격려 오찬간담회,386300,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R4,
75be0be73078e47d-sheet1-R5,2026-04-14,gwangju-seo,주민자치과,덕림산방,서구 아카데미 준비 등 직원 노고 격려 오찬간담회,332000,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R5,
75be0be73078e47d-sheet1-R6,2026-04-15,gwangju-seo,주민자치과,가매,도로소파 보수 등 직원 노고 격려 오찬간담회,465000,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R6,
75be0be73078e47d-sheet1-R7,2026-04-17,gwangju-seo,주민자치과,연탄길,동 현안업무 추진 선임동장 등 직원 노고 격려 간담회,790000,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R7,
75be0be73078e47d-sheet1-R8,2026-04-20,gwangju-seo,주민자치과,미광,"감사, 조사 업무 추진 등 직원 노고 격려 간담회",650000,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R8,
75be0be73078e47d-sheet1-R9,2026-04-21,gwangju-seo,주민자치과,동진계절음식점 카페 히어로즈,통맥축제 준비 등 문화경제국 업무 추진 직원 노고 격려 간담회,273600,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R9,
75be0be73078e47d-sheet1-R10,2026-04-23,gwangju-seo,주민자치과,동진계절음식점 카페 히어로즈,체납업무 추진 등 직원 노고 격려 오찬 간담회,357500,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R10,
75be0be73078e47d-sheet1-R11,2026-04-24,gwangju-seo,주민자치과,덕림산방,예산업무 추진 등 기획실 직원 노고 격려 오찬 간담회,264500,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R11,
75be0be73078e47d-sheet1-R12,2026-04-27,gwangju-seo,주민자치과,신청담한우 로이카페,승진리더과정 부서장 부재에 따른 직원 노고 격려 간담회,428500,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R12,
75be0be73078e47d-sheet1-R13,2026-05-04,gwangju-seo,주민자치과,동진계절음식점 카페 히어로즈,518 행사 추진 등에 따른 직원노고 격려 오찬 간담회,341000,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R13,
75be0be73078e47d-sheet1-R14,2026-05-06,gwangju-seo,주민자치과,동진계절음식점 카페 히어로즈,자원순환과 현안업무 추진에 따른 직원 노고 격려 오찬 간담회,467000,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R14,
75be0be73078e47d-sheet1-R15,2026-05-06,gwangju-seo,주민자치과,개인(성명 비공개),소속직원 애경사에 따른 축조의금 지급,250000,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R15,
75be0be73078e47d-sheet1-R16,2026-05-11,gwangju-seo,주민자치과,동진계절음식점 카페 히어로즈,통합돌봄 현안업무 추진 등 직원 노고 격려 오찬 간담회,428600,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R16,
75be0be73078e47d-sheet1-R17,2026-06-02,gwangju-seo,주민자치과,개인(성명 비공개),소속직원 애경사에 따른 축조의금 지급,100000,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R17,
75be0be73078e47d-sheet1-R18,2026-06-04,gwangju-seo,주민자치과,동진계절음식,구정방향 논의를 위한 간부공무원 오찬 간담회,362000,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R18,
75be0be73078e47d-sheet1-R19,2026-06-05,gwangju-seo,주민자치과,광양숯불구이,민원응대 바로소통팀 등 직원 노고 격려 간담회,493000,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R19,
75be0be73078e47d-sheet1-R20,2026-06-08,gwangju-seo,주민자치과,덕림산방,선거업무 추진 직원 노고 격려 오찬간담회,358500,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R20,
75be0be73078e47d-sheet1-R21,2026-06-10,gwangju-seo,주민자치과,브리티갤러리카페,신규공직자 소통간담회 개최,156200,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R21,
75be0be73078e47d-sheet1-R22,2026-06-11,gwangju-seo,주민자치과,오블로,국별 현안사업 공유 및 소통 간담회,350000,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R22,
75be0be73078e47d-sheet1-R23,2026-06-12,gwangju-seo,주민자치과,목포복집,부서간 협업을 위한 간부공무원 간담회,415000,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R23,
75be0be73078e47d-sheet1-R24,2026-06-22,gwangju-seo,주민자치과,광주신세계,구청장실 내방객 접대 음료 등 구입,304400,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R24,
75be0be73078e47d-sheet1-R25,2026-06-26,gwangju-seo,주민자치과,브리브광주바이롯데호텔,26년 하반기 공로연수 대상자 격려 오찬 간담회,421000,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R25,
75be0be73078e47d-sheet1-R26,2026-06-30,gwangju-seo,주민자치과,라이크앤,민원응대 등 비서실 직원 노고 격려 오찬 간담회,173900,75be0be73078e47dd176bb9a34d23510dc3625b567fcbb40281e864cbe03ba94,sheet1:R26,
2288260066bbde9b-sheet1-R4,2026-01-07,gwangju-seo,,본향,2026년 군소음 피해보상금 신청 접수 활성화 방안 논의 관계자 간담회,110000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R4,
2288260066bbde9b-sheet1-R5,2026-01-08,gwangju-seo,,부광식당,2026년 군소음 피해보상 신청 접수에 따른 방안 논의를 위한 관계자 간담회,60000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R5,
2288260066bbde9b-sheet1-R6,2026-01-09,gwangju-seo,,라이크앤,서구의회 임시회 주요업무 추진계획 자료 작성 등 직원 노고 격려 간담회,217600,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R6,
2288260066bbde9b-sheet1-R7,2026-01-12,gwangju-seo,,한정식 고담,한쪽주차제 확대 운영 방안 논의 관계자 간담회,220000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R7,
2288260066bbde9b-sheet1-R8,2026-01-13,gwangju-seo,,동진계절음식,전기차 충전시설 신고 제도 활성화 방안 논의를 위한 관계자 간담회,64000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R8,
2288260066bbde9b-sheet1-R9,2026-01-13,gwangju-seo,,신청담한우,폐기물처리업체 지도점검에 따른 관리 강화 방안 등 논의를 위한 관계자 간담회,377000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R9,
2288260066bbde9b-sheet1-R10,2026-01-14,gwangju-seo,,마중물추어탕,대중교통 서비스 개선 방안 등 논의를 위한 관계자 간담회,84000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R10,
2288260066bbde9b-sheet1-R11,2026-01-19,gwangju-seo,,하손추어탕장어탕,AI 활용 폐기물 배출 분석 시스템 구축 및 활성화 방안 논의를 위한 관계자 간담회,61000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R11,
2288260066bbde9b-sheet1-R12,2026-01-20,gwangju-seo,,바타민마트,환경교통국장 부속실 운영에 따른 내방객 접대 물품 구입,101000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R12,
2288260066bbde9b-sheet1-R13,2026-01-20,gwangju-seo,,아날로그상록,설 명절 대비 석유시설 안전 점검 방안 논의를 위한 관계자 간담회,115400,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R13,
2288260066bbde9b-sheet1-R14,2026-01-20,gwangju-seo,,이사빛,이륜차 검사 안내 활성화 방안 논의 관계자 간담회,280000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R14,
2288260066bbde9b-sheet1-R15,2026-02-03,gwangju-seo,,한정식 고담,주기장 위반 건설기계 야간 단속 계도 방안 논의를 위한 관계자 간담회,348000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R15,
2288260066bbde9b-sheet1-R16,2026-02-04,gwangju-seo,,시골농장,무단방치 차량 취약지 현장 점검 및 지도 방안 논의를 위한 관계자 간담회,64000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R16,
2288260066bbde9b-sheet1-R17,2026-02-05,gwangju-seo,,신청담한우,초등학교 등하굣길 교통안전 지킴이 사업 활성화 방안 논의를 위한 관계자 간담회,120000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R17,
2288260066bbde9b-sheet1-R18,2026-02-06,gwangju-seo,,아날로그상록,설 명절 대비 청소취약지역 정비 방안 논의를 위한 관계자 간담회,131300,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R18,
2288260066bbde9b-sheet1-R19,2026-02-06,gwangju-seo,,호남식육식당,자원순환 우수 공동주택 경진대회 활성화 방안 논의를 위한 관계자 간담회,219000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R19,
2288260066bbde9b-sheet1-R20,2026-02-09,gwangju-seo,,대광,설 연휴 교통대책 상황반 운영 방안 논의를 위한 관계자 간담회,238000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R20,
2288260066bbde9b-sheet1-R21,2026-02-10,gwangju-seo,,유한회사 케이제이,자원순환 우수 공동주택 경진대회 활성화 방안 논의를 위한 관계자 간담회,98700,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R21,
2288260066bbde9b-sheet1-R22,2026-02-11,gwangju-seo,,지글지글불,대중교통 이용에 따른 불편사항 예방 등 방안 강구를 위한 관계자 간담회,60000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R22,
2288260066bbde9b-sheet1-R23,2026-02-12,gwangju-seo,,낙원,설 명절 대비 청소 취약지역 정비 방안 논의를 위한 관계자 간담회,425000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R23,
2288260066bbde9b-sheet1-R24,2026-02-13,gwangju-seo,,여수서대회집,자원순환가게 활성화 방안 논의를 위한 관계자 간담회,45000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R24,
2288260066bbde9b-sheet1-R25,2026-02-19,gwangju-seo,,신청담한우,공유주차장 지원사업 활성화 방안 논의를 위한 관계자 간담회,100000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R25,
2288260066bbde9b-sheet1-R26,2026-02-23,gwangju-seo,,이사빛,대기 및 악취 취약지역 점검 방안 논의를 위한 관계자 간담회,278000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R26,
2288260066bbde9b-sheet1-R27,2026-02-25,gwangju-seo,,커피산울림,가변 주차제 운영 등 현안업무 추진 노고 격려 간담회,45500,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R27,
2288260066bbde9b-sheet1-R28,2026-02-26,gwangju-seo,,등촌,감탄서구 환경학교 활성화 방안 논의를 위한 관계자 간담회,72000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R28,
2288260066bbde9b-sheet1-R29,2026-03-04,gwangju-seo,,동진계절음식,건설기계 주기장 위반 단속 방안 논의를 위한 관계자 간담회,112000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R29,
2288260066bbde9b-sheet1-R30,2026-03-04,gwangju-seo,,최주원육개장서구점,폐기물 처리업소 지도점검 방안 논의를 위한 관계자 간담회,78000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R30,
2288260066bbde9b-sheet1-R31,2026-03-09,gwangju-seo,,르씨엘블루,민간 개방화장실 지원사업 홍보 방안 논의를 위한 관계자 간담회,80000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R31,
2288260066bbde9b-sheet1-R32,2026-03-10,gwangju-seo,,신청담한우,건설기계 사업장 현장 점검 방안 논의를 위한 관계자 간담회,373000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R32,
2288260066bbde9b-sheet1-R33,2026-03-13,gwangju-seo,,목사골농장지점,어린이 등굣길 교통안전 캠페인 활성화 방안 논의를 위한 관계자 간담회,302000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R33,
2288260066bbde9b-sheet1-R34,2026-03-18,gwangju-seo,,동진계절음식,해빙기 가스 판매시설 안전 점검 방안 논의를 위한 관계자 간담회,48000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R34,
2288260066bbde9b-sheet1-R35,2026-03-19,gwangju-seo,,미즈의숲,음식물쓰레기 감량기 지원사업 홍보 방안 논의를 위한 관계자 간담회,40200,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R35,
2288260066bbde9b-sheet1-R36,2026-03-24,gwangju-seo,,신청담한우,서구의회 임시회 대비 등 현안업무 추진 노고 격려 간담회,184000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R36,
2288260066bbde9b-sheet1-R37,2026-03-26,gwangju-seo,,호남수산,자원안보위기관련 공공기관 승용차5부제 활성화 방안 논의를 위한 관계자 간담회,233000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R37,
2288260066bbde9b-sheet1-R38,2026-03-27,gwangju-seo,,황제모밀,자동차관리사업자 지도 점검 추진 등 현안업무 추진 노고 격려 간담회,47000,2288260066bbde9bf3a046e4b68ec9e827cd16e9f1418bfa935b236161f9f91e,sheet1:R38,
76cbc693aa8044ca-sheet1-R3,2026-01-02,gwangju-seo,,광양숯불구이,2026년 서구 인권보장 증진 논의를 위한 간담회,463000,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R3,
76cbc693aa8044ca-sheet1-R4,2026-01-07,gwangju-seo,,낙장불입,2026년 구정 주요시책 및 각종 행사 추진 관련 간담회,380000,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R4,
76cbc693aa8044ca-sheet1-R5,2026-01-08,gwangju-seo,,민족감자탕(본점),상반기 인사발령에 따른 인사업무 추진 직원들의 노고 격려,44000,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R5,
76cbc693aa8044ca-sheet1-R6,2026-01-08,gwangju-seo,,돛앤닻,2026년 직원스트레스 관리 프로그램 운영 관련 간담회,171500,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R6,
76cbc693aa8044ca-sheet1-R7,2026-01-12,gwangju-seo,,미광,지방세 징수율 제고 대책을 위한 간담회,420000,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R7,
76cbc693aa8044ca-sheet1-R8,2026-01-19,gwangju-seo,,신청담한우,청원경찰 직원 노고 격려,152000,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R8,
76cbc693aa8044ca-sheet1-R9,2026-01-19,gwangju-seo,,늘품 전통계절음식점,구정 협조체제 구축을 위한 유관기관 간담회,479000,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R9,
76cbc693aa8044ca-sheet1-R10,2026-01-22,gwangju-seo,,여수서대회집,연말정산 추진 직원 노고 격려,60000,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R10,
76cbc693aa8044ca-sheet1-R11,2026-01-29,gwangju-seo,,어쩌다토종닭,직원 명상 프로그램 운영 관련 간담회,64000,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R11,
76cbc693aa8044ca-sheet1-R12,2026-02-01,gwangju-seo,,비타민 마트,행정재정국장실 내방민원 다과 구입,100000,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R12,
76cbc693aa8044ca-sheet1-R13,2026-02-05,gwangju-seo,,어쩌다토종닭,농성2동 공공복합청사 개청식 추진 직원 노고 격려,55000,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R13,
76cbc693aa8044ca-sheet1-R14,2026-02-05,gwangju-seo,,장어타운,2026년 남북교류협력기금 운영 방안 논의를 위한 간담회,304000,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R14,
76cbc693aa8044ca-sheet1-R15,2026-02-19,gwangju-seo,,신청담한우,지방세 징수율 제고 대책 마련을 위한 자문 간담회,289000,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R15,
76cbc693aa8044ca-sheet1-R16,2026-02-20,gwangju-seo,,꽃마름광주동림점,활기찬 조직문화 조성 및 직원 소통 강화를 위한 직원후생복지 간담회,340200,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R16,
76cbc693aa8044ca-sheet1-R17,2026-02-27,gwangju-seo,,농성골,인사업무 추진 직원 노고 격려,91000,76cbc693aa8044cafcb3f2233a695c178726731ae9a227c4d2eaffc1bc3026f8,sheet1:R17,
